question,entity,easting,northing,wikipedia,const
https://id.parliament.uk/NOvu6t5i,Lewisham,538691.016562052,175445.502426785,https://en.wikipedia.org/wiki/Lewisham,Lewisham Deptford
https://id.parliament.uk/NOvu6t5i,Deptford,537146.574968037,177295.457742841,https://en.wikipedia.org/wiki/Deptford,Lewisham Deptford
https://id.parliament.uk/uk1qVJdg,North_Down_(Assembly_constituency),162515.686547223,532478.88917935,https://en.wikipedia.org/wiki/North_Down_(Assembly_constituency),North Down
https://id.parliament.uk/67iXckZT,Coventry_North_East_(UK_Parliament_constituency),436133.072368064,281467.436686265,https://en.wikipedia.org/wiki/Coventry_North_East_(UK_Parliament_constituency),Coventry North East
https://id.parliament.uk/67iXckZT,Coventry,433392.128763884,279007.055908449,https://en.wikipedia.org/wiki/Coventry,Coventry South
https://id.parliament.uk/67iXckZT,West_Midlands_(county),411411.203230902,289134.922194551,https://en.wikipedia.org/wiki/West_Midlands_(county),Birmingham Hodge Hill
https://id.parliament.uk/TU5GmowR,County_Antrim,125472.330565678,560642.531815828,https://en.wikipedia.org/wiki/County_Antrim,North Antrim
https://id.parliament.uk/5wioEVHP,Cardiff_North_(UK_Parliament_constituency),316623.102697326,180472.796067079,https://en.wikipedia.org/wiki/Cardiff_North_(UK_Parliament_constituency),Cardiff North
https://id.parliament.uk/TykhIgrD,County_Antrim,125472.330565678,560642.531815828,https://en.wikipedia.org/wiki/County_Antrim,North Antrim
https://id.parliament.uk/PHptEDYw,River_Tyne,437262.26998779,568567.568490961,https://en.wikipedia.org/wiki/River_Tyne,Tynemouth
https://id.parliament.uk/43k5R0I1,Torfaen,327558.257026361,202515.192235655,https://en.wikipedia.org/wiki/Torfaen,Torfaen
https://id.parliament.uk/umXqk82p,Montgomeryshire,298465.121932535,299448.700180775,https://en.wikipedia.org/wiki/Montgomeryshire,Montgomeryshire
https://id.parliament.uk/DypgSGwx,Merthyr_Tydfil,304954.836368146,205820.809138266,https://en.wikipedia.org/wiki/Merthyr_Tydfil,Merthyr Tydfil and Rhymney
https://id.parliament.uk/DypgSGwx,Rhymney,311545.004447382,207480.604873165,https://en.wikipedia.org/wiki/Rhymney,Merthyr Tydfil and Rhymney
https://id.parliament.uk/m5fO28Sx,Caerphilly_County_Borough,318260.994250979,195908.757445622,https://en.wikipedia.org/wiki/Caerphilly_County_Borough,Islwyn
https://id.parliament.uk/7N58bVTu,Llanelli,250566.094434604,200575.506838052,https://en.wikipedia.org/wiki/Llanelli,Llanelli
https://id.parliament.uk/y4s5jOBl,Upper_Bann_(UK_Parliament_constituency),114936.725506548,511820.279012615,https://en.wikipedia.org/wiki/Upper_Bann_(UK_Parliament_constituency),Upper Bann
https://id.parliament.uk/FcSEKXxj,Battersea,527620.93376289,176157.441008094,https://en.wikipedia.org/wiki/Battersea,Battersea
https://id.parliament.uk/hkrTVGDx,Chippenham_railway_station,392079.572363124,173731.528852144,https://en.wikipedia.org/wiki/Chippenham_railway_station,Chippenham
https://id.parliament.uk/hkrTVGDx,Bristol_Temple_Meads_railway_station,359791.266483797,172383.460939064,https://en.wikipedia.org/wiki/Bristol_Temple_Meads_railway_station,Bristol West
https://id.parliament.uk/mztpdZJf,Coventry_North_East_(UK_Parliament_constituency),436133.072368064,281467.436686265,https://en.wikipedia.org/wiki/Coventry_North_East_(UK_Parliament_constituency),Coventry North East
https://id.parliament.uk/mztpdZJf,Coventry,433392.128763884,279007.055908449,https://en.wikipedia.org/wiki/Coventry,Coventry South
https://id.parliament.uk/mztpdZJf,West_Midlands_(county),411411.203230902,289134.922194551,https://en.wikipedia.org/wiki/West_Midlands_(county),Birmingham Hodge Hill
https://id.parliament.uk/4gzkwFcH,Anglesey,244541.151875214,378802.46663284,https://en.wikipedia.org/wiki/Anglesey,Ynys Mon
https://id.parliament.uk/ZpslI7FM,Isle_of_Grain,588767.579267076,176432.992989254,https://en.wikipedia.org/wiki/Isle_of_Grain,Rochester and Strood
https://id.parliament.uk/WdkmMPno,Ofcom,532282.635983931,180493.890646352,https://en.wikipedia.org/wiki/Ofcom,Bermondsey and Old Southwark
https://id.parliament.uk/qus3zp72,West_Tyrone_(Assembly_constituency),42025.5447503506,525946.291938247,https://en.wikipedia.org/wiki/West_Tyrone_(Assembly_constituency),West Tyrone
https://id.parliament.uk/6e45LUby,Broxbourne_(UK_Parliament_constituency),533622.709650056,204997.368162605,https://en.wikipedia.org/wiki/Broxbourne_(UK_Parliament_constituency),Broxbourne
https://id.parliament.uk/6e45LUby,Portcullis_House,530247.367502915,179706.906962481,https://en.wikipedia.org/wiki/Portcullis_House,Cities of London and Westminster
https://id.parliament.uk/i0NHJrwz,Broxbourne,536669.452556507,207496.431754517,https://en.wikipedia.org/wiki/Broxbourne,Broxbourne
https://id.parliament.uk/i0NHJrwz,Palace_of_Westminster,530265.78415157,179469.989834969,https://en.wikipedia.org/wiki/Palace_of_Westminster,Cities of London and Westminster
https://id.parliament.uk/hN4lEQJE,HMNB_Clyde,224698.675540539,689499.224696033,https://en.wikipedia.org/wiki/HMNB_Clyde,Argyll and Bute
https://id.parliament.uk/qUX7zClg,Broxbourne_(UK_Parliament_constituency),533622.709650056,204997.368162605,https://en.wikipedia.org/wiki/Broxbourne_(UK_Parliament_constituency),Broxbourne
https://id.parliament.uk/qUX7zClg,Portcullis_House,530247.367502915,179706.906962481,https://en.wikipedia.org/wiki/Portcullis_House,Cities of London and Westminster
https://id.parliament.uk/EEMw2kQ5,Newport_West_(UK_Parliament_constituency),327829.534528338,187642.48715586,https://en.wikipedia.org/wiki/Newport_West_(UK_Parliament_constituency),Newport West
https://id.parliament.uk/cDN0Ovfc,Pontypridd,307152.058351001,190093.451095813,https://en.wikipedia.org/wiki/Pontypridd,Pontypridd
https://id.parliament.uk/3wGDG8ZY,Broxbourne_(UK_Parliament_constituency),533622.709650056,204997.368162605,https://en.wikipedia.org/wiki/Broxbourne_(UK_Parliament_constituency),Broxbourne
https://id.parliament.uk/vCR6o3hW,Broxbourne,536669.452556507,207496.431754517,https://en.wikipedia.org/wiki/Broxbourne,Broxbourne
https://id.parliament.uk/vCR6o3hW,Palace_of_Westminster,530265.78415157,179469.989834969,https://en.wikipedia.org/wiki/Palace_of_Westminster,Cities of London and Westminster
https://id.parliament.uk/FOqxwZAM,Neath,274901.150269797,197242.398488911,https://en.wikipedia.org/wiki/Neath,Neath
https://id.parliament.uk/lhZB0HBJ,Great_Britain,400097.642679143,455996.50366397,https://en.wikipedia.org/wiki/Great_Britain,Skipton and Ripon
https://id.parliament.uk/aUNaAXks,Royal_Portrush_Golf_Club,105184.117427197,599331.57539804,https://en.wikipedia.org/wiki/Royal_Portrush_Golf_Club,East Londonderry
https://id.parliament.uk/WRQL0JZs,Ofcom,532282.635983931,180493.890646352,https://en.wikipedia.org/wiki/Ofcom,Bermondsey and Old Southwark
https://id.parliament.uk/ZFr08pQh,Newport_East_(UK_Parliament_constituency),336365.748246844,188640.212324333,https://en.wikipedia.org/wiki/Newport_East_(UK_Parliament_constituency),Newport East
https://id.parliament.uk/GQQsTLIl,Broxbourne_(UK_Parliament_constituency),533622.709650056,204997.368162605,https://en.wikipedia.org/wiki/Broxbourne_(UK_Parliament_constituency),Broxbourne
https://id.parliament.uk/GQQsTLIl,Palace_of_Westminster,530265.78415157,179469.989834969,https://en.wikipedia.org/wiki/Palace_of_Westminster,Cities of London and Westminster
https://id.parliament.uk/GQQsTLIl,Buckingham_Palace,529065.723207557,179624.844389871,https://en.wikipedia.org/wiki/Buckingham_Palace,Cities of London and Westminster
https://id.parliament.uk/vm6UpZwW,Broxbourne_(UK_Parliament_constituency),533622.709650056,204997.368162605,https://en.wikipedia.org/wiki/Broxbourne_(UK_Parliament_constituency),Broxbourne
https://id.parliament.uk/vm6UpZwW,Richmond_House,530171.677604064,179896.363575009,https://en.wikipedia.org/wiki/Richmond_House,Cities of London and Westminster
https://id.parliament.uk/rY5ins3i,Yorkshire,400097.642679143,455996.50366397,https://en.wikipedia.org/wiki/Yorkshire,Skipton and Ripon
https://id.parliament.uk/rY5ins3i,Humber,538740.556827834,407153.441365091,https://en.wikipedia.org/wiki/Humber,Louth and Horncastle
https://id.parliament.uk/m4R1rTR3,Portsmouth_South_(UK_Parliament_constituency),465019.322065582,99007.2924199106,https://en.wikipedia.org/wiki/Portsmouth_South_(UK_Parliament_constituency),Portsmouth South
https://id.parliament.uk/OH4UpitH,Ealing,518135.926514659,181213.591876258,https://en.wikipedia.org/wiki/Ealing,Ealing Central and Acton
https://id.parliament.uk/AXhIEz7o,Wigan,358231.776833636,405536.979321301,https://en.wikipedia.org/wiki/Wigan,Wigan
https://id.parliament.uk/AXhIEz7o,Greater_Manchester,379534.990048353,400689.875569222,https://en.wikipedia.org/wiki/Greater_Manchester,Salford and Eccles
https://id.parliament.uk/LK2p5H7K,West_Midlands_(region),382689.369763617,286801.459728324,https://en.wikipedia.org/wiki/West_Midlands_(region),South Staffordshire
https://id.parliament.uk/8nb0J48q,Ofwat,406984.265045655,286490.438095365,https://en.wikipedia.org/wiki/Ofwat,Birmingham Ladywood
https://id.parliament.uk/8nb0J48q,Ofwat,406984.265045655,286490.438095365,https://en.wikipedia.org/wiki/Ofwat,Birmingham Ladywood
https://id.parliament.uk/8nb0J48q,Ofwat,406984.265045655,286490.438095365,https://en.wikipedia.org/wiki/Ofwat,Birmingham Ladywood
https://id.parliament.uk/8nb0J48q,Ofwat,406984.265045655,286490.438095365,https://en.wikipedia.org/wiki/Ofwat,Birmingham Ladywood
https://id.parliament.uk/t4RsqcDf,Cardiff_West_(UK_Parliament_constituency),315802.672981677,177037.860527714,https://en.wikipedia.org/wiki/Cardiff_West_(UK_Parliament_constituency),Cardiff West
https://id.parliament.uk/149NC72k,"Greenwich_Hospital,_London",538510.996150715,177802.282623754,"https://en.wikipedia.org/wiki/Greenwich_Hospital,_London",Greenwich and Woolwich
https://id.parliament.uk/r0pbzdUG,Slough,498082.779241162,179773.798368362,https://en.wikipedia.org/wiki/Slough,Slough
https://id.parliament.uk/r0pbzdUG,South_East_England,483757.021883079,156336.320785229,https://en.wikipedia.org/wiki/South_East_England,North East Hampshire
https://id.parliament.uk/cjX865yY,Ofwat,406984.265045655,286490.438095365,https://en.wikipedia.org/wiki/Ofwat,Birmingham Ladywood
https://id.parliament.uk/cjX865yY,Ofwat,406984.265045655,286490.438095365,https://en.wikipedia.org/wiki/Ofwat,Birmingham Ladywood
https://id.parliament.uk/afKorY2j,London,530050.067316809,180360.858134408,https://en.wikipedia.org/wiki/London,Cities of London and Westminster
https://id.parliament.uk/5M1IRSAM,Richmond_(Yorks)_(UK_Parliament_constituency),422622.773051784,501115.242192132,https://en.wikipedia.org/wiki/Richmond_(Yorks)_(UK_Parliament_constituency),Richmond (Yorks)
https://id.parliament.uk/VPx0HsAj,Hornsey,530481.069498756,189249.372437354,https://en.wikipedia.org/wiki/Hornsey,Hornsey and Wood Green
https://id.parliament.uk/VPx0HsAj,Wood_Green,530663.98787085,190489.2772662,https://en.wikipedia.org/wiki/Wood_Green,Hornsey and Wood Green
https://id.parliament.uk/22PXu3Us,East_Midlands,484024.605285748,343247.877209617,https://en.wikipedia.org/wiki/East_Midlands,Sleaford and North Hykeham
https://id.parliament.uk/UfyNpALk,District_of_Carmarthen,250806.152486269,217189.337348331,https://en.wikipedia.org/wiki/District_of_Carmarthen,Carmarthen East and Dinefwr
https://id.parliament.uk/gobYEK54,Ofwat,406984.265045655,286490.438095365,https://en.wikipedia.org/wiki/Ofwat,Birmingham Ladywood
https://id.parliament.uk/gobYEK54,Ofwat,406984.265045655,286490.438095365,https://en.wikipedia.org/wiki/Ofwat,Birmingham Ladywood
https://id.parliament.uk/l9EVgDnW,Cardiff,317927.146837831,176706.429867252,https://en.wikipedia.org/wiki/Cardiff,Cardiff Central
https://id.parliament.uk/l9EVgDnW,Penarth,318758.206147122,170760.315997132,https://en.wikipedia.org/wiki/Penarth,Cardiff South and Penarth
https://id.parliament.uk/YnP0WAhC,London,530050.067316809,180360.858134408,https://en.wikipedia.org/wiki/London,Cities of London and Westminster
https://id.parliament.uk/WMmdsAFI,London_Borough_of_Haringey,530791.322925917,190885.599810827,https://en.wikipedia.org/wiki/London_Borough_of_Haringey,Hornsey and Wood Green
https://id.parliament.uk/HvBGzAKG,Hemel_Hempstead,505765.496301533,207098.035033429,https://en.wikipedia.org/wiki/Hemel_Hempstead,Hemel Hempstead
https://id.parliament.uk/IfWdoWT5,Broxbourne,536669.452556507,207496.431754517,https://en.wikipedia.org/wiki/Broxbourne,Broxbourne
https://id.parliament.uk/IfWdoWT5,Portcullis_House,530247.367502915,179706.906962481,https://en.wikipedia.org/wiki/Portcullis_House,Cities of London and Westminster
https://id.parliament.uk/XCKk6YUK,Great_Britain,400097.642679143,455996.50366397,https://en.wikipedia.org/wiki/Great_Britain,Skipton and Ripon
https://id.parliament.uk/M3buGYaG,Metropolitan_Borough_of_St_Helens,350558.759428793,395508.53982531,https://en.wikipedia.org/wiki/Metropolitan_Borough_of_St_Helens,St Helens South and Whiston
https://id.parliament.uk/89zv7xo3,Broxbourne_(UK_Parliament_constituency),533622.709650056,204997.368162605,https://en.wikipedia.org/wiki/Broxbourne_(UK_Parliament_constituency),Broxbourne
https://id.parliament.uk/J13RN5Zp,Liverpool,334155.104944399,390534.559887168,https://en.wikipedia.org/wiki/Liverpool,Liverpool Riverside
https://id.parliament.uk/J13RN5Zp,Edinburgh,325843.163665087,674005.841635622,https://en.wikipedia.org/wiki/Edinburgh,Edinburgh East
https://id.parliament.uk/AF7QfTmW,Ofcom,532282.635983931,180493.890646352,https://en.wikipedia.org/wiki/Ofcom,Bermondsey and Old Southwark
https://id.parliament.uk/WqAbYfKG,Lincolnshire,520614.703719865,357380.306159505,https://en.wikipedia.org/wiki/Lincolnshire,Louth and Horncastle
https://id.parliament.uk/5003mefr,Ceredigion,263554.472708324,263508.033307786,https://en.wikipedia.org/wiki/Ceredigion,Ceredigion
https://id.parliament.uk/t5ubQ8v5,Sefton_Central_(UK_Parliament_constituency),334794.297723871,403377.423779774,https://en.wikipedia.org/wiki/Sefton_Central_(UK_Parliament_constituency),West Lancashire
https://id.parliament.uk/G8jL7iO6,Carmarthen_West_and_South_Pembrokeshire_(UK_Parliament_constituency),213630.468532172,208597.555086241,https://en.wikipedia.org/wiki/Carmarthen_West_and_South_Pembrokeshire_(UK_Parliament_constituency),Carmarthen West and South Pembrokeshire
https://id.parliament.uk/JWu62icc,University_of_Oxford,451521.29097442,206519.036395962,https://en.wikipedia.org/wiki/University_of_Oxford,Oxford East
https://id.parliament.uk/QupgFM65,Warwick,428068.479930009,264729.595834503,https://en.wikipedia.org/wiki/Warwick,Warwick and Leamington
https://id.parliament.uk/J1D88bNE,University_of_Nottingham,454063.87064897,338257.747714902,https://en.wikipedia.org/wiki/University_of_Nottingham,Nottingham South
https://id.parliament.uk/af6MnTQy,Bexleyheath,548630.852431362,175503.420854019,https://en.wikipedia.org/wiki/Bexleyheath,Bexleyheath and Crayford
https://id.parliament.uk/af6MnTQy,Crayford,551664.574512105,174491.064961271,https://en.wikipedia.org/wiki/Crayford,Bexleyheath and Crayford
https://id.parliament.uk/6uOAbek2,Wirral_South_(UK_Parliament_constituency),331281.242902497,382419.28908855,https://en.wikipedia.org/wiki/Wirral_South_(UK_Parliament_constituency),Wirral South
https://id.parliament.uk/6uOAbek2,Metropolitan_Borough_of_Wirral,332870.240543372,389272.995986065,https://en.wikipedia.org/wiki/Metropolitan_Borough_of_Wirral,Birkenhead
https://id.parliament.uk/GgQGIAaK,Bexleyheath,548630.852431362,175503.420854019,https://en.wikipedia.org/wiki/Bexleyheath,Bexleyheath and Crayford
https://id.parliament.uk/GgQGIAaK,Crayford,551664.574512105,174491.064961271,https://en.wikipedia.org/wiki/Crayford,Bexleyheath and Crayford
https://id.parliament.uk/GgQGIAaK,London_Borough_of_Bexley,548335.829732836,174493.179365699,https://en.wikipedia.org/wiki/London_Borough_of_Bexley,Bexleyheath and Crayford
https://id.parliament.uk/7sUSkgfM,Baglan_Bay,272566.103221158,191551.522800386,https://en.wikipedia.org/wiki/Baglan_Bay,Aberavon
https://id.parliament.uk/2WbNtaKT,Humber,538740.556827834,407153.441365091,https://en.wikipedia.org/wiki/Humber,Louth and Horncastle
https://id.parliament.uk/2WbNtaKT,North_Yorkshire,443623.648868614,474745.862581493,https://en.wikipedia.org/wiki/North_Yorkshire,Thirsk and Malton
https://id.parliament.uk/qBYa8Yyy,Bank_of_England,532736.217565681,181206.771688281,https://en.wikipedia.org/wiki/Bank_of_England,Cities of London and Westminster
https://id.parliament.uk/RWsrjlM3,Broxbourne,536669.452556507,207496.431754517,https://en.wikipedia.org/wiki/Broxbourne,Broxbourne
https://id.parliament.uk/okSjA8AZ,North_East_Hertfordshire_(UK_Parliament_constituency),535357.739467785,226064.720412285,https://en.wikipedia.org/wiki/North_East_Hertfordshire_(UK_Parliament_constituency),North East Hertfordshire
https://id.parliament.uk/1JW3n1c0,HMNB_Clyde,224698.675540539,689499.224696033,https://en.wikipedia.org/wiki/HMNB_Clyde,Argyll and Bute
https://id.parliament.uk/1JW3n1c0,HMNB_Devonport,244895.807304783,55957.3799524675,https://en.wikipedia.org/wiki/HMNB_Devonport,Plymouth Sutton and Devonport
https://id.parliament.uk/PqzVusEQ,Colne,388546.893059435,439922.291857494,https://en.wikipedia.org/wiki/Colne,Pendle
https://id.parliament.uk/PqzVusEQ,Lancashire,360578.603817896,433911.245150915,https://en.wikipedia.org/wiki/Lancashire,Ribble Valley
https://id.parliament.uk/VADxsgdo,Warwick,428068.479930009,264729.595834503,https://en.wikipedia.org/wiki/Warwick,Warwick and Leamington
https://id.parliament.uk/VADxsgdo,Warwick_Parkway_railway_station,426564.001209626,265388.718649888,https://en.wikipedia.org/wiki/Warwick_Parkway_railway_station,Warwick and Leamington
https://id.parliament.uk/5WGoz6F0,Broxbourne_(UK_Parliament_constituency),533622.709650056,204997.368162605,https://en.wikipedia.org/wiki/Broxbourne_(UK_Parliament_constituency),Broxbourne
https://id.parliament.uk/DV7386Jf,Romford,551165.066917717,188688.870861853,https://en.wikipedia.org/wiki/Romford,Romford
https://id.parliament.uk/DV7386Jf,London_Borough_of_Havering,553788.98717506,185784.92535668,https://en.wikipedia.org/wiki/London_Borough_of_Havering,Hornchurch and Upminster
https://id.parliament.uk/BImMN4o2,Hampshire,448629.982316704,128912.269203592,https://en.wikipedia.org/wiki/Hampshire,Winchester
https://id.parliament.uk/t4NMrJTD,Market_Deeping,513862.149347316,310205.885392015,https://en.wikipedia.org/wiki/Market_Deeping,South Holland and The Deepings
https://id.parliament.uk/t4NMrJTD,Lincolnshire,520614.703719865,357380.306159505,https://en.wikipedia.org/wiki/Lincolnshire,Louth and Horncastle
https://id.parliament.uk/eWYaeScT,Hampshire,448629.982316704,128912.269203592,https://en.wikipedia.org/wiki/Hampshire,Winchester
https://id.parliament.uk/eWYaeScT,Isle_of_Wight,451923.056435929,85478.2923479853,https://en.wikipedia.org/wiki/Isle_of_Wight,Isle of Wight
https://id.parliament.uk/eWYaeScT,Portsmouth,464413.884270061,101094.379827446,https://en.wikipedia.org/wiki/Portsmouth,Portsmouth South
https://id.parliament.uk/Ror5C1fO,South_West_England,314414.736204535,118550.489128277,https://en.wikipedia.org/wiki/South_West_England,Taunton Deane
https://id.parliament.uk/Ror5C1fO,"St_Ives,_Cornwall",151808.234887715,40351.5242658048,"https://en.wikipedia.org/wiki/St_Ives,_Cornwall",St Ives
https://id.parliament.uk/Ror5C1fO,Isles_of_Scilly,89043.7342479994,10835.4311540419,https://en.wikipedia.org/wiki/Isles_of_Scilly,St Ives
https://id.parliament.uk/gNKESqE8,Law_Commission_(England_and_Wales),529611.680780018,179579.386100985,https://en.wikipedia.org/wiki/Law_Commission_(England_and_Wales),Cities of London and Westminster
https://id.parliament.uk/tL7yElPT,Portland_Harbour,368592.20388595,76235.2474339968,https://en.wikipedia.org/wiki/Portland_Harbour,South Dorset
https://id.parliament.uk/44heqCnF,Silk_Stream,521644.882372245,188219.816754592,https://en.wikipedia.org/wiki/Silk_Stream,Hendon
https://id.parliament.uk/44heqCnF,Colindale,521466.305271745,189692.958202271,https://en.wikipedia.org/wiki/Colindale,Hendon
https://id.parliament.uk/OCme74zj,"Birkbeck,_University_of_London",529815.473736249,181993.093508165,"https://en.wikipedia.org/wiki/Birkbeck,_University_of_London",Holborn and St Pancras
https://id.parliament.uk/DAoEhXLJ,Cornwall,194001.568918841,59590.1407459407,https://en.wikipedia.org/wiki/Cornwall,St Austell and Newquay
https://id.parliament.uk/evyUFZwh,British_Transport_Police,529101.575954716,184073.071052818,https://en.wikipedia.org/wiki/British_Transport_Police,Holborn and St Pancras
https://id.parliament.uk/pTZ0cWLl,Leeds,430159.438640699,433562.472685,https://en.wikipedia.org/wiki/Leeds,Leeds Central
https://id.parliament.uk/LArINMkg,Plymouth,247757.450131397,54582.1140205181,https://en.wikipedia.org/wiki/Plymouth,Plymouth Sutton and Devonport
https://id.parliament.uk/LArINMkg,Devon,278906.387343436,92187.8609901833,https://en.wikipedia.org/wiki/Devon,Central Devon
https://id.parliament.uk/LArINMkg,Cornwall,194001.568918841,59590.1407459407,https://en.wikipedia.org/wiki/Cornwall,St Austell and Newquay
https://id.parliament.uk/LArINMkg,Torbay,289564.033201922,62534.5568423723,https://en.wikipedia.org/wiki/Torbay,Torbay
https://id.parliament.uk/ToofJL2y,Romford,551165.066917717,188688.870861853,https://en.wikipedia.org/wiki/Romford,Romford
https://id.parliament.uk/MBDX6GYe,Southport,333645.605471134,417246.953589285,https://en.wikipedia.org/wiki/Southport,Southport
https://id.parliament.uk/udwtpC1n,Companies_House,317527.991049012,178500.161297643,https://en.wikipedia.org/wiki/Companies_House,Cardiff North
https://id.parliament.uk/0cC5F1mG,Whitehall,530135.871615728,180023.04398428,https://en.wikipedia.org/wiki/Whitehall,Cities of London and Westminster
https://id.parliament.uk/IT79C1zQ,Romford,551165.066917717,188688.870861853,https://en.wikipedia.org/wiki/Romford,Romford
https://id.parliament.uk/IT79C1zQ,London_Borough_of_Havering,553788.98717506,185784.92535668,https://en.wikipedia.org/wiki/London_Borough_of_Havering,Hornchurch and Upminster
https://id.parliament.uk/6ZtNozmx,East_Ham,542664.013033589,183490.129271155,https://en.wikipedia.org/wiki/East_Ham,East Ham
https://id.parliament.uk/i7kLuBAK,Companies_House,317527.991049012,178500.161297643,https://en.wikipedia.org/wiki/Companies_House,Cardiff North
https://id.parliament.uk/0P5qghCm,Britannia_Royal_Naval_College,287505.19364875,52010.488436828,https://en.wikipedia.org/wiki/Britannia_Royal_Naval_College,Totnes
https://id.parliament.uk/b52Yjjb1,Portland_Harbour,368592.20388595,76235.2474339968,https://en.wikipedia.org/wiki/Portland_Harbour,South Dorset
https://id.parliament.uk/XYQhfFFN,Neath_Port_Talbot,279358.41170037,195526.623164338,https://en.wikipedia.org/wiki/Neath_Port_Talbot,Neath
https://id.parliament.uk/XYQhfFFN,Aberavon,275292.445505348,190492.832814653,https://en.wikipedia.org/wiki/Aberavon,Aberavon
https://id.parliament.uk/WZ7zvZLb,University_of_Oxford,451521.29097442,206519.036395962,https://en.wikipedia.org/wiki/University_of_Oxford,Oxford East
https://id.parliament.uk/f07H12ii,Leeds,430159.438640699,433562.472685,https://en.wikipedia.org/wiki/Leeds,Leeds Central
https://id.parliament.uk/f07H12ii,Burley_Park_railway_station,427884.706560242,435161.728686039,https://en.wikipedia.org/wiki/Burley_Park_railway_station,Leeds West
https://id.parliament.uk/f07H12ii,Horsforth,423590.735200276,437919.758051608,https://en.wikipedia.org/wiki/Horsforth,Pudsey
https://id.parliament.uk/w6oEzJpU,Broxbourne_(UK_Parliament_constituency),533622.709650056,204997.368162605,https://en.wikipedia.org/wiki/Broxbourne_(UK_Parliament_constituency),Broxbourne
https://id.parliament.uk/0w2ZnUSe,English_Channel,400096.103587813,33330.4011044424,https://en.wikipedia.org/wiki/English_Channel,South Dorset
https://id.parliament.uk/rJakQWPY,Ofcom,532282.635983931,180493.890646352,https://en.wikipedia.org/wiki/Ofcom,Bermondsey and Old Southwark
https://id.parliament.uk/LwbmmKsb,"Tinsley,_South_Yorkshire",439714.360121312,390741.93100611,"https://en.wikipedia.org/wiki/Tinsley,_South_Yorkshire",Sheffield South East
https://id.parliament.uk/zErDx8LV,Darwen_F.C.,368594.729254321,424033.847663727,https://en.wikipedia.org/wiki/Darwen_F.C.,Rossendale and Darwen
https://id.parliament.uk/XuaEbxhw,Met_Office,295989.698418174,92993.638414068,https://en.wikipedia.org/wiki/Met_Office,Exeter
https://id.parliament.uk/hpYKJugA,London,530050.067316809,180360.858134408,https://en.wikipedia.org/wiki/London,Cities of London and Westminster
https://id.parliament.uk/6gGTmqmg,London,530050.067316809,180360.858134408,https://en.wikipedia.org/wiki/London,Cities of London and Westminster
https://id.parliament.uk/6gGTmqmg,Palace_of_Westminster,530265.78415157,179469.989834969,https://en.wikipedia.org/wiki/Palace_of_Westminster,Cities of London and Westminster
https://id.parliament.uk/6gGTmqmg,Westminster_Abbey,530072.194566577,179495.942978198,https://en.wikipedia.org/wiki/Westminster_Abbey,Cities of London and Westminster
https://id.parliament.uk/DDfIC3Q9,Ofcom,532282.635983931,180493.890646352,https://en.wikipedia.org/wiki/Ofcom,Bermondsey and Old Southwark
https://id.parliament.uk/iIS2WKdg,House_of_Lords,530257.1728332,179429.586270047,https://en.wikipedia.org/wiki/House_of_Lords,Cities of London and Westminster
https://id.parliament.uk/KmHww06r,Leicestershire,454888.691444252,306782.605354357,https://en.wikipedia.org/wiki/Leicestershire,Charnwood
https://id.parliament.uk/KmHww06r,Derbyshire,426162.084470077,364837.403668514,https://en.wikipedia.org/wiki/Derbyshire,Derbyshire Dales
https://id.parliament.uk/KmHww06r,County_Durham,410847.857631379,530189.204956058,https://en.wikipedia.org/wiki/County_Durham,Bishop Auckland
https://id.parliament.uk/KmHww06r,Hampshire,448629.982316704,128912.269203592,https://en.wikipedia.org/wiki/Hampshire,Winchester
https://id.parliament.uk/wMAoXX6X,University_of_York,462318.470342464,450515.490561546,https://en.wikipedia.org/wiki/University_of_York,York Outer
https://id.parliament.uk/MEFkn6g9,Darwen_F.C.,368594.729254321,424033.847663727,https://en.wikipedia.org/wiki/Darwen_F.C.,Rossendale and Darwen
https://id.parliament.uk/fGDijVyV,Sustrans,358473.65898123,172727.732772212,https://en.wikipedia.org/wiki/Sustrans,Bristol West
https://id.parliament.uk/fGDijVyV,Cambridge,544908.550369359,258455.221570453,https://en.wikipedia.org/wiki/Cambridge,Cambridge
https://id.parliament.uk/5B86EpZi,Humber,538740.556827834,407153.441365091,https://en.wikipedia.org/wiki/Humber,Louth and Horncastle
https://id.parliament.uk/5B86EpZi,North_Yorkshire,443623.648868614,474745.862581493,https://en.wikipedia.org/wiki/North_Yorkshire,Thirsk and Malton
https://id.parliament.uk/5B86EpZi,York,460461.998917685,451937.636643895,https://en.wikipedia.org/wiki/York,York Central
https://id.parliament.uk/G9lABZzS,Warwick,428068.479930009,264729.595834503,https://en.wikipedia.org/wiki/Warwick,Warwick and Leamington
https://id.parliament.uk/b1DuAziJ,Companies_House,317527.991049012,178500.161297643,https://en.wikipedia.org/wiki/Companies_House,Cardiff North
https://id.parliament.uk/6jJZbZHM,Ofcom,532282.635983931,180493.890646352,https://en.wikipedia.org/wiki/Ofcom,Bermondsey and Old Southwark
https://id.parliament.uk/wUtI7Jwf,"Greenwich_Hospital,_London",538510.996150715,177802.282623754,"https://en.wikipedia.org/wiki/Greenwich_Hospital,_London",Greenwich and Woolwich
